Date,Bitcoin,Ethereum,Cardano,XRP,Dogecoin
2022-05-02,38514.0,2856.01,0.7809,0.61438,0.130802
2022-05-03,37718.0,2781.47,0.7709,0.60461,0.129413
2022-05-04,39688.0,2940.7,0.899,0.64609,0.135905
2022-05-05,36544.0,2747.46,0.7887,0.59809,0.12809
2022-05-06,36009.0,2692.88,0.7832,0.60218,0.127806
2022-05-07,35468.0,2636.03,0.7602,0.58075,0.127464
2022-05-08,34060.0,2519.98,0.7404,0.56619,0.124115
2022-05-09,30095.0,2229.1,0.6023,0.48766,0.101385
2022-05-10,31007.5,2342.3,0.6285,0.51321,0.107958
2022-05-11,29068.2,2080.79,0.5155,0.41569,0.084818
2022-05-12,28976.0,1955.36,0.4723,0.3849,0.082498
2022-05-13,29284.4,2009.53,0.5295,0.42282,0.08809
2022-05-14,30080.4,2056.3,0.5378,0.42609,0.089386
2022-05-15,31308.7,2145.86,0.5979,0.44795,0.093197
2022-05-16,29849.0,2022.93,0.5564,0.42296,0.087952
2022-05-17,30437.5,2091.14,0.5777,0.43789,0.090277
2022-05-18,28683.7,1912.12,0.5044,0.40523,0.083366
2022-05-19,30305.9,2019.34,0.5331,0.42026,0.086661
2022-05-20,29178.6,1959.85,0.5163,0.41021,0.083859
2022-05-21,29434.6,1975.12,0.5286,0.41449,0.084427
2022-05-22,30286.6,2043.19,0.5418,0.4218,0.085874
2022-05-23,29093.3,1972.93,0.5127,0.40509,0.083231
2022-05-24,29648.7,1979.35,0.5219,0.40858,0.083616
2022-05-25,29540.6,1942.91,0.5145,0.4062,0.082975
2022-05-26,29203.5,1793.42,0.479,0.39265,0.077878
2022-05-27,28601.2,1724.3,0.4553,0.38149,0.08131
2022-05-28,29027.1,1792.68,0.4644,0.38637,0.081798
2022-05-29,29465.2,1813.56,0.482,0.3891,0.082697
2022-05-30,31723.3,1998.46,0.5695,0.41859,0.087898
2022-05-31,31793.4,1941.79,0.6255,0.42156,0.085803
2022-06-01,29798.5,1818.07,0.5514,0.39802,0.08097
2022-06-02,30455.5,1834.64,0.5881,0.40545,0.082755
2022-06-03,29700.9,1775.29,0.5602,0.39037,0.080275
2022-06-04,29864.3,1804.37,0.5664,0.39242,0.081835
2022-06-05,29913.0,1806.71,0.5677,0.39542,0.081115
2022-06-06,31367.6,1859.99,0.6094,0.40277,0.082489
2022-06-07,31128.8,1813.72,0.6139,0.40767,0.080374
2022-06-08,30201.6,1793.0,0.6408,0.4005,0.079291
2022-06-09,30097.8,1788.06,0.6321,0.40024,0.079351
2022-06-10,29083.3,1663.02,0.5743,0.38155,0.075363
2022-06-11,28403.4,1531.42,0.5535,0.35957,0.069803
2022-06-12,26606.3,1435.46,0.4907,0.34318,0.063528
2022-06-13,22448.0,1206.67,0.4637,0.31166,0.054145
2022-06-14,22157.3,1210.84,0.4837,0.32177,0.055569
2022-06-15,22577.9,1237.92,0.5351,0.34359,0.062678
2022-06-16,20386.6,1068.49,0.476,0.31304,0.055182
2022-06-17,20444.6,1086.47,0.487,0.32092,0.056851
2022-06-18,18986.5,995.61,0.4551,0.3075,0.052871
2022-06-19,20577.2,1128.39,0.4846,0.32626,0.060469
2022-06-20,20572.3,1128.32,0.4914,0.32242,0.060043
2022-06-21,20720.4,1125.96,0.4813,0.32936,0.065773
2022-06-22,19965.8,1049.02,0.459,0.32219,0.061659
2022-06-23,21100.7,1144.19,0.4798,0.33568,0.063945
2022-06-24,21226.9,1225.03,0.498,0.36738,0.066913
2022-06-25,21489.9,1241.76,0.4984,0.36752,0.068507
2022-06-26,21043.5,1198.03,0.4898,0.35903,0.072938
2022-06-27,20730.2,1190.84,0.4849,0.35332,0.071983
2022-06-28,20278.0,1143.97,0.4696,0.33743,0.066046
2022-06-29,20111.3,1099.51,0.4658,0.3294,0.069504
2022-06-30,19926.6,1069.05,0.4591,0.33202,0.066322
2022-07-01,19262.9,1058.94,0.4487,0.31397,0.066411
2022-07-02,19243.2,1066.6,0.4557,0.31549,0.066623
2022-07-03,19309.9,1074.08,0.4559,0.32144,0.067199
2022-07-04,20215.8,1151.19,0.4693,0.32859,0.069318
2022-07-05,20200.6,1133.9,0.4577,0.32574,0.06716
2022-07-06,20561.1,1186.45,0.4622,0.33244,0.06846
2022-07-07,21637.8,1238.15,0.4778,0.34274,0.070584
2022-07-08,21611.2,1216.33,0.4663,0.34075,0.069073
2022-07-09,21587.5,1216.94,0.478,0.34478,0.069464
2022-07-10,20847.4,1167.35,0.4621,0.3253,0.067237
2022-07-11,19963.2,1096.43,0.4348,0.3151,0.061751
2022-07-12,19330.9,1038.56,0.4171,0.31171,0.05978
2022-07-13,20250.0,1115.83,0.4388,0.3237,0.061949
2022-07-14,20586.0,1192.75,0.4414,0.33363,0.062424
2022-07-15,20825.1,1231.03,0.4417,0.33403,0.062936
2022-07-16,21209.9,1356.08,0.4576,0.35051,0.064362
2022-07-17,20785.6,1337.85,0.4475,0.34314,0.063038
2022-07-18,22525.8,1584.77,0.4914,0.3657,0.067685
2022-07-19,23410.2,1543.5,0.5154,0.37341,0.069045
2022-07-20,23215.2,1520.64,0.4906,0.36258,0.070075
2022-07-21,23153.0,1575.68,0.4995,0.36681,0.070011
2022-07-22,22675.2,1534.85,0.4824,0.35765,0.067371
2022-07-23,22460.4,1549.61,0.5172,0.35932,0.06804
2022-07-24,22582.1,1598.19,0.5124,0.35861,0.067562
2022-07-25,21301.9,1438.52,0.475,0.33577,0.061967
2022-07-26,21248.7,1450.7,0.4682,0.33761,0.062549
2022-07-27,22958.3,1636.01,0.511,0.35948,0.06719
2022-07-28,23850.0,1726.01,0.5131,0.37377,0.06911
2022-07-29,23774.3,1720.77,0.5213,0.3677,0.068691
2022-07-30,23634.2,1695.97,0.5253,0.38767,0.069598
2022-07-31,23303.4,1680.0,0.5167,0.37928,0.068106
2022-08-01,23271.2,1630.1,0.5125,0.37908,0.068508
2022-08-02,22988.6,1631.48,0.4966,0.37147,0.066534
2022-08-03,22820.8,1618.08,0.5005,0.36951,0.066174
2022-08-04,22612.1,1606.94,0.4994,0.37083,0.067214
2022-08-05,23308.2,1737.71,0.5176,0.3764,0.069697
2022-08-06,22944.2,1690.27,0.5113,0.3714,0.068618
2022-08-07,23175.3,1700.29,0.5274,0.37227,0.068877
2022-08-08,23816.3,1778.42,0.5372,0.37878,0.069893
2022-08-09,23146.7,1702.8,0.513,0.36736,0.068751
2022-08-10,23962.9,1853.46,0.5373,0.38137,0.070888
2022-08-11,23935.3,1880.28,0.5302,0.38015,0.070503
2022-08-12,24398.7,1957.63,0.5402,0.37938,0.071934
2022-08-13,24442.5,1983.5,0.5593,0.37799,0.072524
2022-08-14,24302.8,1935.1,0.5695,0.37566,0.080711
2022-08-15,24101.7,1900.25,0.5499,0.37511,0.076022
2022-08-16,23856.8,1876.7,0.5571,0.37696,0.085735
2022-08-17,23338.0,1834.18,0.5382,0.37957,0.079641
2022-08-18,23203.6,1846.51,0.5119,0.37024,0.074337
2022-08-19,20831.3,1609.48,0.4502,0.33459,0.067629
2022-08-20,21138.9,1575.6,0.4507,0.33678,0.069172
2022-08-21,21517.2,1618.25,0.4626,0.34471,0.068996
2022-08-22,21416.3,1626.75,0.4619,0.34415,0.067914
2022-08-23,21517.2,1664.89,0.4648,0.34714,0.068507
2022-08-24,21365.2,1656.64,0.4578,0.34561,0.067697
2022-08-25,21565.4,1695.37,0.4645,0.34911,0.068737
2022-08-26,20249.9,1508.08,0.4312,0.33899,0.063331
2022-08-27,20033.9,1490.83,0.4496,0.33461,0.063352
2022-08-28,19550.2,1426.25,0.4289,0.32224,0.06165
2022-08-29,20295.8,1552.6,0.4504,0.33388,0.063809
2022-08-30,19792.6,1523.34,0.4526,0.32662,0.061503
2022-08-31,20043.9,1555.12,0.4461,0.32771,0.061323
2022-09-01,20126.1,1585.48,0.4573,0.33313,0.062304
2022-09-02,19952.7,1575.34,0.4543,0.33143,0.061668
2022-09-03,19831.4,1557.55,0.4802,0.32962,0.062648
2022-09-04,19999.9,1578.89,0.5034,0.33172,0.063211
2022-09-05,19793.1,1617.07,0.4986,0.33294,0.062714
2022-09-06,18786.4,1557.85,0.4623,0.3214,0.058853
2022-09-07,19281.5,1629.51,0.4785,0.33676,0.060966
2022-09-08,19317.4,1634.85,0.479,0.33958,0.06096
2022-09-09,21365.2,1718.81,0.5025,0.35694,0.063876
2022-09-10,21650.4,1774.38,0.5121,0.3573,0.06467
2022-09-11,21834.9,1766.93,0.5098,0.3552,0.063672
2022-09-12,22395.3,1716.42,0.5012,0.35977,0.063952
2022-09-13,20175.5,1574.47,0.4634,0.33261,0.059632
2022-09-14,20222.5,1637.92,0.4811,0.34183,0.061121
2022-09-15,19701.7,1472.64,0.4662,0.32635,0.058617
2022-09-16,19802.4,1434.01,0.4746,0.35525,0.060465
2022-09-17,20113.5,1468.79,0.486,0.37587,0.062204
2022-09-18,19418.8,1335.01,0.4473,0.3578,0.057439
2022-09-19,19538.9,1376.0,0.4526,0.38493,0.058531
2022-09-20,18872.4,1323.33,0.4421,0.41477,0.058409
2022-09-21,18489.0,1247.74,0.4395,0.39403,0.05719
2022-09-22,19404.0,1326.44,0.4582,0.48522,0.059577
2022-09-23,19293.5,1327.96,0.4621,0.50768,0.06337
2022-09-24,18925.2,1317.0,0.4511,0.48781,0.063106
2022-09-25,18803.2,1294.26,0.4462,0.49202,0.061179
2022-09-26,19225.7,1337.06,0.4473,0.46819,0.061129
2022-09-27,19081.0,1328.23,0.4413,0.44684,0.060498
2022-09-28,19411.0,1337.37,0.4361,0.44877,0.060521
2022-09-29,19593.0,1336.08,0.4382,0.48693,0.060827
2022-09-30,19423.0,1328.73,0.4347,0.47989,0.061677
2022-10-01,19311.9,1311.8,0.43,0.47542,0.060579
2022-10-02,19052.2,1275.74,0.4193,0.44831,0.059239
2022-10-03,19628.3,1323.41,0.4276,0.46228,0.060337
2022-10-04,20340.2,1361.48,0.4356,0.47959,0.065823
2022-10-05,20157.5,1352.07,0.4309,0.48869,0.064781
2022-10-06,19956.7,1352.27,0.4287,0.49357,0.063453
2022-10-07,19531.3,1330.99,0.4239,0.51775,0.062378
2022-10-08,19415.0,1315.05,0.4219,0.51716,0.061642
2022-10-09,19441.0,1323.41,0.4229,0.53262,0.062125
2022-10-10,19134.6,1290.04,0.4011,0.49376,0.059376
2022-10-11,19059.1,1279.97,0.3908,0.4861,0.060249
2022-10-12,19154.8,1294.57,0.3813,0.4882,0.05981
2022-10-13,19379.8,1287.34,0.3769,0.47911,0.05965
2022-10-14,19181.8,1296.74,0.3668,0.48847,0.058663
2022-10-15,19068.7,1274.57,0.364,0.48181,0.058568
2022-10-16,19261.9,1305.95,0.3703,0.47661,0.05889
2022-10-17,19548.2,1331.12,0.3723,0.47982,0.059943
2022-10-18,19328.2,1310.81,0.3623,0.46582,0.059754
2022-10-19,19123.9,1285.32,0.3498,0.45064,0.058691
2022-10-20,19042.9,1282.87,0.3402,0.44665,0.059439
2022-10-21,19162.6,1299.76,0.349,0.46119,0.059317
2022-10-22,19204.8,1313.64,0.3513,0.46542,0.059691
2022-10-23,19571.2,1363.92,0.3621,0.46883,0.06037
2022-10-24,19331.5,1343.88,0.3572,0.45318,0.059447
2022-10-25,20082.7,1459.6,0.4,0.46055,0.062951
2022-10-26,20769.5,1566.16,0.4031,0.469,0.072806
2022-10-27,20292.9,1514.19,0.3882,0.46158,0.076844
2022-10-28,20594.4,1554.47,0.4045,0.47449,0.083754
2022-10-29,20809.8,1619.69,0.4205,0.47011,0.121873
2022-10-30,20626.3,1590.47,0.4057,0.45803,0.117611
2022-10-31,20496.3,1572.89,0.4058,0.46434,0.126858
2022-11-01,20483.5,1579.64,0.4012,0.46361,0.142243
2022-11-02,20154.4,1519.04,0.3858,0.44992,0.127765
2022-11-03,20206.4,1531.08,0.3893,0.45488,0.122354
2022-11-04,21145.9,1645.01,0.4215,0.50596,0.126109
2022-11-05,21301.6,1627.07,0.4265,0.49302,0.124469
2022-11-06,20916.3,1570.86,0.4024,0.471,0.114755
2022-11-07,20589.0,1567.57,0.4039,0.46504,0.11121
2022-11-08,18527.4,1335.25,0.3724,0.40602,0.088311
2022-11-09,15886.9,1100.84,0.3168,0.33206,0.074228
2022-11-10,17589.1,1299.15,0.3687,0.39469,0.089723
2022-11-11,17049.9,1288.63,0.3558,0.38429,0.085096
2022-11-12,16795.2,1256.29,0.3395,0.36341,0.08807
2022-11-13,16324.5,1221.47,0.3297,0.34082,0.084993
2022-11-14,16613.7,1242.64,0.3321,0.37681,0.085879
2022-11-15,16895.1,1253.45,0.3371,0.38908,0.08703
2022-11-16,16540.5,1206.16,0.3285,0.37355,0.084883
2022-11-17,16691.2,1205.17,0.3254,0.38239,0.084787
2022-11-18,16638.3,1207.31,0.324,0.38166,0.084285
2022-11-19,16699.2,1217.65,0.328,0.38401,0.084529
2022-11-20,16286.7,1142.88,0.3122,0.36129,0.077064
2022-11-21,15776.2,1107.46,0.3046,0.36455,0.074666
2022-11-22,16212.9,1139.74,0.3124,0.37576,0.078692
2022-11-23,16623.9,1185.79,0.3188,0.38183,0.081978
2022-11-24,16601.2,1203.77,0.3163,0.40197,0.081459
2022-11-25,16512.3,1198.12,0.3145,0.40775,0.08935
2022-11-26,16456.5,1205.15,0.3135,0.39611,0.088904
2022-11-27,16425.6,1193.38,0.3126,0.39611,0.098519
2022-11-28,16211.7,1167.73,0.3066,0.38929,0.095136
2022-11-29,16440.4,1216.55,0.3091,0.39804,0.101484
2022-11-30,17163.9,1294.41,0.3187,0.4078,0.106775
2022-12-01,16972.0,1276.05,0.3145,0.3967,0.101708
2022-12-02,17093.6,1295.69,0.3193,0.39631,0.102187
2022-12-03,16884.5,1240.46,0.3196,0.38711,0.099595
2022-12-04,17112.6,1279.74,0.3225,0.38973,0.104097
2022-12-05,16966.5,1259.56,0.3193,0.38939,0.101488
2022-12-06,17089.3,1271.26,0.3182,0.39148,0.100178
2022-12-07,16835.2,1231.04,0.3102,0.38327,0.09573
2022-12-08,17225.7,1280.29,0.3144,0.39428,0.098512
2022-12-09,17125.7,1262.86,0.3117,0.38882,0.096684
2022-12-10,17127.2,1266.62,0.3126,0.38657,0.096385
2022-12-11,17093.3,1263.42,0.3074,0.38098,0.092725
2022-12-12,17210.4,1275.02,0.3069,0.38723,0.090281
2022-12-13,17778.6,1320.76,0.314,0.39527,0.091023
2022-12-14,17796.4,1307.3,0.3079,0.38519,0.088211
2022-12-15,17356.1,1266.32,0.3002,0.37793,0.08479
2022-12-16,16629.6,1166.7,0.2634,0.35121,0.075783
2022-12-17,16777.1,1187.18,0.2669,0.35458,0.079213
2022-12-18,16741.1,1182.7,0.2659,0.34981,0.078437
2022-12-19,16441.3,1167.8,0.2528,0.33894,0.07136
2022-12-20,16902.8,1217.2,0.2587,0.34857,0.074852
2022-12-21,16831.8,1213.85,0.2534,0.34552,0.073729
2022-12-22,16820.6,1217.57,0.2567,0.34941,0.076864
2022-12-23,16779.1,1220.03,0.2594,0.3543,0.077203
2022-12-24,16837.2,1220.46,0.2592,0.352,0.077529
2022-12-25,16831.8,1218.69,0.2591,0.34581,0.076009
2022-12-26,16918.1,1227.65,0.2652,0.36591,0.075679
2022-12-27,16706.1,1211.6,0.2603,0.36749,0.073704
2022-12-28,16546.2,1189.98,0.2482,0.35601,0.070382
2022-12-29,16636.4,1200.84,0.2439,0.3421,0.070952
2022-12-30,16607.2,1199.8,0.2457,0.34519,0.068395
2022-12-31,16537.4,1195.67,0.2456,0.33872,0.070144
2023-01-01,16618.4,1200.52,0.2499,0.33868,0.070237
2023-01-02,16674.3,1213.93,0.2537,0.34819,0.07138
2023-01-03,16674.2,1214.57,0.2529,0.34367,0.070477
2023-01-04,16852.1,1256.92,0.2678,0.34776,0.073147
2023-01-05,16829.8,1250.95,0.2691,0.33795,0.071485
2023-01-06,16950.9,1269.14,0.2786,0.34436,0.07242
2023-01-07,16943.6,1263.9,0.2766,0.34412,0.072156
2023-01-08,17119.0,1288.38,0.2972,0.34475,0.073574
2023-01-09,17180.1,1320.51,0.3169,0.34897,0.075655
2023-01-10,17439.1,1335.13,0.3224,0.35078,0.077807
2023-01-11,17942.3,1389.84,0.3231,0.37289,0.07813
2023-01-12,18851.3,1416.08,0.3294,0.37483,0.080287
2023-01-13,19927.0,1450.86,0.3456,0.38603,0.084515
2023-01-14,20958.2,1550.02,0.3525,0.39526,0.087368
2023-01-15,20879.8,1552.69,0.3507,0.38474,0.086112
2023-01-16,21184.2,1576.94,0.3503,0.38616,0.083687
2023-01-17,21137.1,1564.67,0.3456,0.38693,0.082799
2023-01-18,20670.6,1511.31,0.3266,0.37869,0.080059
2023-01-19,21081.2,1551.62,0.338,0.39288,0.081613
2023-01-20,22677.2,1659.98,0.3645,0.41312,0.086305
2023-01-21,22775.7,1625.53,0.3687,0.40323,0.084605
2023-01-22,22707.8,1627.03,0.3763,0.40039,0.08824
2023-01-23,22915.5,1626.53,0.375,0.42396,0.088486
2023-01-24,22632.5,1556.15,0.3588,0.40791,0.083857
2023-01-25,23055.1,1611.2,0.373,0.417,0.086584
2023-01-26,23016.0,1602.55,0.3798,0.40944,0.086429
2023-01-27,23074.6,1597.6,0.3895,0.41281,0.087212
2023-01-28,23027.9,1573.07,0.3822,0.40787,0.087772
2023-01-29,23753.1,1645.97,0.3978,0.41328,0.090147
2023-01-30,22832.2,1566.5,0.3725,0.39359,0.088386
2023-01-31,23125.1,1585.27,0.3903,0.40572,0.096096
2023-02-01,23725.6,1642.1,0.3969,0.41328,0.093957
2023-02-02,23427.6,1641.71,0.397,0.40962,0.090914
2023-02-03,23431.2,1663.79,0.4038,0.41152,0.092876
2023-02-04,23323.8,1666.9,0.3991,0.41093,0.095672
2023-02-05,22936.0,1629.44,0.3924,0.39842,0.092083
2023-02-06,22761.8,1613.72,0.382,0.39189,0.089463
2023-02-07,23251.7,1671.4,0.3989,0.40361,0.092537
2023-02-08,22964.6,1650.99,0.3942,0.3976,0.09017
2023-02-09,21792.5,1545.35,0.3622,0.38167,0.081454
2023-02-10,21635.0,1513.82,0.3583,0.38207,0.080922
2023-02-11,21859.8,1538.34,0.3685,0.38349,0.08225
2023-02-12,21786.8,1515.44,0.3642,0.37482,0.082192
2023-02-13,21772.6,1505.84,0.3591,0.37045,0.082032
2023-02-14,22198.5,1555.46,0.3867,0.38207,0.083554
2023-02-15,24327.9,1675.43,0.4187,0.40113,0.089283
2023-02-16,23539.6,1640.66,0.3873,0.38417,0.08496
2023-02-17,24573.5,1693.96,0.4036,0.39486,0.087689
2023-02-18,24631.4,1691.62,0.4061,0.39427,0.088822
2023-02-19,24302.9,1681.52,0.3997,0.38641,0.087069
2023-02-20,24839.5,1703.27,0.4037,0.39841,0.08829
2023-02-21,24450.7,1659.41,0.3926,0.39189,0.085457
2023-02-22,24186.6,1643.39,0.389,0.39507,0.085463
2023-02-23,23936.3,1650.52,0.3824,0.38829,0.084254
2023-02-24,23191.5,1608.24,0.3657,0.37844,0.080875
2023-02-25,23166.1,1594.66,0.362,0.37786,0.080742
2023-02-26,23558.7,1641.6,0.3691,0.37799,0.082219
2023-02-27,23494.1,1633.66,0.3647,0.3785,0.081333
2023-02-28,23130.5,1604.69,0.3518,0.3762,0.080792
2023-03-01,23642.2,1666.09,0.3604,0.38366,0.081945
2023-03-02,23465.4,1647.38,0.3503,0.37715,0.08054
2023-03-03,22354.4,1568.89,0.3431,0.37738,0.076811
2023-03-04,22347.1,1566.73,0.3366,0.37351,0.07466
2023-03-05,22428.3,1564.37,0.3369,0.36681,0.074756
2023-03-06,22410.0,1565.84,0.3305,0.36964,0.074783
2023-03-07,22197.8,1561.78,0.3305,0.3802,0.074029
2023-03-08,21710.8,1533.04,0.3176,0.38874,0.07112
2023-03-09,20361.8,1438.5,0.3102,0.37099,0.065974
2023-03-10,20156.7,1426.75,0.3149,0.36999,0.065794
2023-03-11,20467.5,1471.15,0.305,0.36385,0.066185
2023-03-12,21994.8,1580.24,0.3295,0.3713,0.070587
2023-03-13,24114.4,1673.93,0.3432,0.37232,0.072862
2023-03-14,24699.7,1700.15,0.3433,0.3726,0.074665
2023-03-15,24282.7,1649.65,0.3241,0.35899,0.069682
2023-03-16,25004.1,1673.85,0.3248,0.3648,0.072567
2023-03-17,27391.8,1789.38,0.3493,0.3799,0.076421
2023-03-18,26914.5,1758.7,0.3373,0.37396,0.072959
2023-03-19,27958.7,1779.47,0.3447,0.38549,0.074462
2023-03-20,27720.5,1732.31,0.3319,0.37318,0.071345
2023-03-21,28114.0,1803.54,0.37,0.46829,0.076685
2023-03-22,27261.7,1734.48,0.3596,0.42112,0.073851
2023-03-23,28310.7,1814.08,0.3717,0.44398,0.077387
2023-03-24,27462.2,1749.26,0.3593,0.42557,0.074573
2023-03-25,27475.6,1742.34,0.3514,0.44321,0.074055
2023-03-26,27973.5,1774.06,0.3557,0.44797,0.074377
2023-03-27,27129.8,1714.65,0.3456,0.4793,0.072863
2023-03-28,27262.2,1772.63,0.3681,0.51443,0.07376
2023-03-29,28350.4,1793.27,0.3812,0.54274,0.075617
2023-03-30,28029.5,1793.59,0.376,0.53217,0.074226
2023-03-31,28473.7,1821.62,0.3989,0.53799,0.076984
2023-04-01,28456.1,1820.78,0.3918,0.50949,0.081822
2023-04-02,28198.3,1795.01,0.3814,0.51804,0.079023
2023-04-03,27802.1,1810.77,0.3873,0.4957,0.09604
2023-04-04,28164.4,1870.52,0.3894,0.5027,0.095163
2023-04-05,28173.5,1908.96,0.3924,0.5056,0.092715
2023-04-06,28036.7,1872.35,0.3829,0.50284,0.08541
2023-04-07,27910.4,1863.46,0.3834,0.51301,0.082243
2023-04-08,27941.2,1848.93,0.3855,0.50497,0.081359
2023-04-09,28326.6,1858.9,0.3894,0.50539,0.083197
2023-04-10,29641.0,1910.36,0.3971,0.51766,0.084797
2023-04-11,30209.6,1889.86,0.4015,0.51686,0.08413
2023-04-12,29886.4,1916.58,0.4044,0.50473,0.083398
2023-04-13,30387.4,2012.11,0.4251,0.51244,0.087344
2023-04-14,30472.5,2099.98,0.4381,0.52269,0.088707
2023-04-15,30299.6,2090.59,0.4521,0.5193,0.08889
2023-04-16,30310.3,2119.29,0.4513,0.52089,0.090465
2023-04-17,29434.9,2074.74,0.4341,0.51089,0.091392
2023-04-18,30382.2,2103.34,0.4433,0.53184,0.093953
2023-04-19,28813.7,1935.97,0.4162,0.49111,0.087892
2023-04-20,28240.5,1942.72,0.4007,0.4752,0.083894
2023-04-21,27264.8,1849.81,0.383,0.44923,0.078427
2023-04-22,27813.9,1873.95,0.3956,0.47191,0.08027
2023-04-23,27591.4,1862.05,0.3887,0.46485,0.078778
2023-04-24,27509.3,1841.88,0.3835,0.4607,0.07875
2023-04-25,28298.8,1865.95,0.3945,0.46967,0.079745
2023-04-26,28424.6,1866.05,0.4014,0.4618,0.078608
2023-04-27,29475.9,1908.81,0.4101,0.4667,0.080137
2023-04-28,29321.8,1891.14,0.4045,0.47971,0.080334
2023-04-29,29234.1,1907.8,0.4025,0.47798,0.081576
2023-04-30,29252.1,1868.88,0.3955,0.47052,0.079462
2023-05-01,28077.6,1830.75,0.3867,0.4649,0.078824
2023-05-02,28669.1,1869.74,0.3916,0.46457,0.078774
2023-05-03,29023.6,1904.74,0.3939,0.46343,0.079598
2023-05-04,28842.1,1877.06,0.3873,0.46101,0.07839
2023-05-05,29513.2,1993.33,0.3941,0.46706,0.080201
2023-05-06,28857.1,1896.48,0.3787,0.4582,0.076741
2023-05-07,28424.8,1870.99,0.3759,0.4489,0.076502
2023-05-08,27670.5,1847.48,0.3653,0.4283,0.072415
2023-05-09,27634.9,1846.56,0.3633,0.42886,0.073114
2023-05-10,27603.3,1840.92,0.3693,0.43026,0.073154
2023-05-11,26983.5,1794.71,0.3597,0.42063,0.071955
2023-05-12,26799.2,1807.31,0.3705,0.43049,0.072369
2023-05-13,26777.5,1794.95,0.3646,0.42401,0.071665
2023-05-14,26920.0,1799.36,0.371,0.42522,0.071967
2023-05-15,27183.9,1817.11,0.3671,0.42736,0.071953
2023-05-16,27035.3,1823.98,0.3684,0.44264,0.072751
2023-05-17,27403.1,1821.73,0.3755,0.44807,0.074784
2023-05-18,26828.0,1800.99,0.3713,0.45977,0.07343
2023-05-19,26882.9,1812.32,0.3681,0.46754,0.073494
2023-05-20,27116.2,1819.68,0.3663,0.46843,0.073629
2023-05-21,26749.9,1804.89,0.3602,0.4575,0.072114
2023-05-22,26847.3,1817.19,0.368,0.4617,0.07292
2023-05-23,27220.7,1854.08,0.3704,0.4651,0.07288
2023-05-24,26328.4,1799.91,0.3639,0.45306,0.070656
2023-05-25,26475.8,1805.69,0.3581,0.45374,0.070884
2023-05-26,26711.5,1827.8,0.3626,0.46847,0.070962
2023-05-27,26857.5,1829.91,0.3667,0.4718,0.072608
2023-05-28,28071.2,1908.35,0.3828,0.48201,0.073537
2023-05-29,27739.4,1892.61,0.3788,0.4944,0.073135
2023-05-30,27698.2,1900.59,0.3779,0.52053,0.072312
2023-05-31,27216.1,1873.63,0.3744,0.51678,0.071661
2023-06-01,26819.0,1861.77,0.3644,0.50649,0.071434
2023-06-02,27244.7,1907.1,0.3781,0.52467,0.072571
2023-06-03,27072.0,1892.05,0.3759,0.5188,0.072708
2023-06-04,27122.3,1890.04,0.3774,0.53581,0.072487
2023-06-05,25747.4,1811.2,0.3515,0.50896,0.066441
2023-06-06,27230.2,1884.17,0.353,0.52989,0.07025
2023-06-07,26342.5,1832.1,0.3223,0.51828,0.067284
2023-06-08,26501.1,1845.68,0.3227,0.52377,0.067941
2023-06-09,26479.3,1840.41,0.2951,0.53799,0.069462
2023-06-10,25844.0,1751.56,0.2749,0.50682,0.061765
2023-06-11,25928.4,1752.8,0.272,0.52074,0.061528
2023-06-12,25906.8,1742.6,0.2747,0.525,0.061436
2023-06-13,25929.4,1739.6,0.2751,0.51911,0.061726
2023-06-14,25129.5,1650.96,0.2634,0.48011,0.060413
2023-06-15,25591.3,1666.96,0.2621,0.48031,0.061509
2023-06-16,26341.3,1717.92,0.2632,0.47579,0.062172
2023-06-17,26515.0,1727.79,0.2667,0.4794,0.062193
2023-06-18,26339.7,1720.98,0.261,0.48699,0.062107
2023-06-19,26845.9,1737.06,0.2634,0.49341,0.062429
2023-06-20,28307.7,1791.61,0.2704,0.4927,0.063108
2023-06-21,29996.9,1889.87,0.2864,0.49995,0.065644
2023-06-22,29890.5,1872.32,0.29,0.49401,0.065567
2023-06-23,30679.4,1891.97,0.2963,0.49592,0.06822
2023-06-24,30533.6,1875.0,0.2894,0.4866,0.066708
2023-06-25,30465.3,1898.8,0.292,0.49022,0.066704
2023-06-26,30267.0,1859.0,0.2805,0.47908,0.064767
2023-06-27,30689.1,1889.51,0.2866,0.4838,0.06556
2023-06-28,30078.6,1827.95,0.2667,0.46466,0.062547
2023-06-29,30445.7,1851.92,0.2751,0.47461,0.063421
2023-06-30,30472.9,1933.8,0.2867,0.47293,0.066535
2023-07-01,30586.8,1924.53,0.2925,0.47329,0.068503
2023-07-02,30617.7,1937.57,0.2917,0.48442,0.067975
2023-07-03,31151.3,1955.56,0.2967,0.48912,0.068413
2023-07-04,30768.4,1936.19,0.2923,0.48694,0.068913
2023-07-05,30512.8,1910.43,0.2841,0.4776,0.067013
2023-07-06,29913.1,1848.36,0.2789,0.46228,0.06488
2023-07-07,30346.4,1870.92,0.2845,0.46861,0.065405
2023-07-08,30288.8,1865.28,0.2906,0.47042,0.065734
2023-07-09,30166.9,1862.91,0.2845,0.46806,0.065364
2023-07-10,30415.3,1880.42,0.2878,0.47798,0.065233
2023-07-11,30623.3,1878.33,0.2927,0.47529,0.065269
2023-07-12,30387.3,1871.86,0.289,0.47109,0.065031
