"Date","Price","Open","High","Low","Vol.","Change %"
"08/04/2022","0.4994","0.5005","0.5108","0.4941","127.04M","-0.23%"
"08/03/2022","0.5005","0.4966","0.5163","0.4895","160.02M","0.79%"
"08/02/2022","0.4966","0.5125","0.5150","0.4888","225.34M","-3.10%"
"08/01/2022","0.5125","0.5167","0.5261","0.5010","195.66M","-0.82%"
"07/31/2022","0.5167","0.5253","0.5434","0.5135","225.93M","-1.64%"
"07/30/2022","0.5253","0.5213","0.5552","0.5104","352.30M","0.77%"
"07/29/2022","0.5213","0.5133","0.5450","0.5075","422.80M","1.58%"
"07/28/2022","0.5131","0.5110","0.5239","0.4888","395.64M","0.42%"
"07/27/2022","0.5110","0.4682","0.5117","0.4590","367.18M","9.14%"
"07/26/2022","0.4682","0.4750","0.4770","0.4512","275.63M","-1.43%"
"07/25/2022","0.4750","0.5124","0.5151","0.4745","262.44M","-7.29%"
"07/24/2022","0.5124","0.5172","0.5361","0.5100","300.67M","-0.94%"
"07/23/2022","0.5172","0.4824","0.5183","0.4736","274.53M","7.23%"
"07/22/2022","0.4824","0.4995","0.5111","0.4775","265.09M","-3.43%"
"07/21/2022","0.4995","0.4907","0.5018","0.4759","336.50M","1.80%"
"07/20/2022","0.4906","0.5154","0.5481","0.4878","492.99M","-4.81%"
"07/19/2022","0.5154","0.4913","0.5257","0.4737","509.88M","4.89%"
"07/18/2022","0.4914","0.4475","0.4991","0.4459","482.00M","9.82%"
"07/17/2022","0.4475","0.4578","0.4653","0.4428","198.14M","-2.21%"
"07/16/2022","0.4576","0.4417","0.4586","0.4317","193.84M","3.59%"
"07/15/2022","0.4417","0.4414","0.4525","0.4329","243.99M","0.06%"
"07/14/2022","0.4414","0.4388","0.4455","0.4173","269.76M","0.59%"
"07/13/2022","0.4388","0.4171","0.4403","0.4044","330.54M","5.21%"
"07/12/2022","0.4171","0.4347","0.4412","0.4160","189.94M","-4.07%"
"07/11/2022","0.4348","0.4621","0.4626","0.4319","225.43M","-5.91%"
"07/10/2022","0.4621","0.4780","0.4796","0.4555","149.42M","-3.33%"
"07/09/2022","0.4780","0.4663","0.4848","0.4653","134.41M","2.52%"
"07/08/2022","0.4663","0.4778","0.4926","0.4609","217.40M","-2.42%"
"07/07/2022","0.4778","0.4623","0.4821","0.4611","177.17M","3.38%"
"07/06/2022","0.4622","0.4576","0.4650","0.4481","173.66M","0.98%"
"07/05/2022","0.4577","0.4693","0.4716","0.4448","221.85M","-2.47%"
"07/04/2022","0.4693","0.4559","0.4756","0.4446","248.49M","2.95%"
"07/03/2022","0.4559","0.4557","0.4596","0.4440","115.33M","0.03%"
"07/02/2022","0.4557","0.4487","0.4612","0.4413","140.45M","1.57%"
"07/01/2022","0.4487","0.4592","0.4721","0.4435","243.51M","-2.26%"
"06/30/2022","0.4591","0.4658","0.4673","0.4354","281.86M","-1.44%"
"06/29/2022","0.4658","0.4696","0.4767","0.4593","217.10M","-0.81%"
"06/28/2022","0.4696","0.4849","0.4972","0.4675","200.76M","-3.17%"
"06/27/2022","0.4849","0.4897","0.5085","0.4769","194.33M","-0.98%"
"06/26/2022","0.4898","0.4984","0.5250","0.4886","247.74M","-1.74%"
"06/25/2022","0.4984","0.4980","0.5076","0.4787","176.49M","0.10%"
"06/24/2022","0.4980","0.4798","0.5092","0.4766","287.59M","3.79%"
"06/23/2022","0.4798","0.4590","0.4827","0.4573","194.67M","4.51%"
"06/22/2022","0.4590","0.4813","0.4813","0.4567","250.94M","-4.62%"
"06/21/2022","0.4813","0.4914","0.5108","0.4756","322.48M","-2.06%"
"06/20/2022","0.4914","0.4846","0.5084","0.4617","376.52M","1.40%"
"06/19/2022","0.4846","0.4551","0.4883","0.4365","375.29M","6.49%"
"06/18/2022","0.4551","0.4870","0.4950","0.4210","459.41M","-6.54%"
"06/17/2022","0.4870","0.4760","0.5038","0.4720","263.80M","2.29%"
"06/16/2022","0.4760","0.5350","0.5459","0.4678","428.10M","-11.03%"
"06/15/2022","0.5351","0.4837","0.5374","0.4490","793.68M","10.62%"
"06/14/2022","0.4837","0.4638","0.5195","0.4371","808.03M","4.32%"
"06/13/2022","0.4637","0.4908","0.4977","0.4376","976.67M","-5.50%"
"06/12/2022","0.4907","0.5535","0.5608","0.4906","480.59M","-11.36%"
"06/11/2022","0.5535","0.5743","0.6163","0.5454","366.16M","-3.61%"
"06/10/2022","0.5743","0.6321","0.6358","0.5710","319.51M","-9.15%"
"06/09/2022","0.6321","0.6408","0.6560","0.6260","238.18M","-1.35%"
"06/08/2022","0.6408","0.6139","0.6670","0.6098","469.53M","4.39%"
"06/07/2022","0.6139","0.6094","0.6446","0.5725","461.76M","0.73%"
"06/06/2022","0.6094","0.5673","0.6445","0.5654","401.12M","7.34%"
"06/05/2022","0.5677","0.5665","0.5803","0.5542","114.98M","0.23%"
"06/04/2022","0.5664","0.5602","0.5713","0.5464","135.33M","1.12%"
"06/03/2022","0.5602","0.5881","0.6047","0.5396","259.98M","-4.75%"
"06/02/2022","0.5881","0.5517","0.5965","0.5496","375.09M","6.65%"
"06/01/2022","0.5514","0.6255","0.6310","0.5385","434.11M","-11.83%"
"05/31/2022","0.6255","0.5699","0.6857","0.5680","805.39M","9.83%"
"05/30/2022","0.5695","0.4820","0.5773","0.4773","319.35M","18.16%"
"05/29/2022","0.4820","0.4646","0.4825","0.4564","116.26M","3.79%"
"05/28/2022","0.4644","0.4553","0.4683","0.4482","128.49M","2.00%"
"05/27/2022","0.4553","0.4791","0.4836","0.4456","317.04M","-4.96%"
"05/26/2022","0.4790","0.5145","0.5208","0.4631","290.25M","-6.90%"
"05/25/2022","0.5145","0.5219","0.5322","0.5073","162.29M","-1.41%"
"05/24/2022","0.5219","0.5128","0.5249","0.4936","199.56M","1.79%"
"05/23/2022","0.5127","0.5418","0.5585","0.5053","221.82M","-5.36%"
"05/22/2022","0.5418","0.5286","0.5486","0.5222","127.81M","2.50%"
"05/21/2022","0.5286","0.5163","0.5385","0.5092","109.60M","2.37%"
"05/20/2022","0.5163","0.5331","0.5447","0.5021","210.56M","-3.15%"
"05/19/2022","0.5331","0.5044","0.5462","0.4919","269.92M","5.68%"
"05/18/2022","0.5044","0.5777","0.5859","0.5036","283.31M","-12.67%"
"05/17/2022","0.5777","0.5564","0.5988","0.5519","262.66M","3.82%"
"05/16/2022","0.5564","0.5979","0.6123","0.5447","380.70M","-6.94%"
"05/15/2022","0.5979","0.5378","0.5989","0.5151","279.39M","11.17%"
"05/14/2022","0.5378","0.5294","0.5566","0.4895","334.62M","1.57%"
"05/13/2022","0.5295","0.4725","0.6069","0.4692","656.18M","12.12%"
"05/12/2022","0.4723","0.5155","0.5475","0.4029","1.08B","-8.38%"
"05/11/2022","0.5155","0.6286","0.6601","0.4759","898.91M","-17.98%"
"05/10/2022","0.6285","0.6020","0.6991","0.5859","677.27M","4.35%"
"05/09/2022","0.6023","0.7405","0.7535","0.5989","665.95M","-18.65%"
"05/08/2022","0.7404","0.7604","0.7653","0.7264","250.28M","-2.61%"
"05/07/2022","0.7602","0.7832","0.7857","0.7471","185.57M","-2.93%"
"05/06/2022","0.7832","0.7887","0.7985","0.7635","337.24M","-0.70%"
"05/05/2022","0.7887","0.8990","0.9049","0.7817","478.60M","-12.27%"
"05/04/2022","0.8990","0.7709","0.8990","0.7678","348.29M","16.62%"
"05/03/2022","0.7709","0.7809","0.7988","0.7606","136.00M","-1.29%"
"05/02/2022","0.7809","0.7895","0.7967","0.7647","191.14M","-1.05%"
"05/01/2022","0.7892","0.7565","0.7999","0.7463","199.11M","4.33%"
"04/30/2022","0.7565","0.8047","0.8177","0.7372","194.81M","-5.98%"
"04/29/2022","0.8046","0.8433","0.8492","0.7909","192.68M","-4.58%"
"04/28/2022","0.8432","0.8401","0.8524","0.8265","185.74M","0.37%"
"04/27/2022","0.8401","0.8261","0.8548","0.8200","211.19M","1.70%"
"04/26/2022","0.8261","0.8973","0.9022","0.8172","242.77M","-7.95%"
"04/25/2022","0.8974","0.8859","0.9023","0.8276","243.77M","1.30%"
"04/24/2022","0.8859","0.8862","0.8980","0.8781","76.04M","-0.03%"
"04/23/2022","0.8862","0.9059","0.9119","0.8826","54.97M","-2.18%"
"04/22/2022","0.9059","0.9099","0.9239","0.8927","126.91M","-0.43%"
"04/21/2022","0.9099","0.9368","0.9701","0.8946","154.00M","-2.88%"
"04/20/2022","0.9368","0.9521","0.9749","0.9311","137.10M","-1.68%"
"04/19/2022","0.9528","0.9370","0.9560","0.9270","113.87M","1.70%"
"04/18/2022","0.9370","0.9142","0.9379","0.8756","176.30M","2.49%"
"04/17/2022","0.9142","0.9504","0.9621","0.9131","65.80M","-3.80%"
"04/16/2022","0.9504","0.9553","0.9619","0.9376","58.56M","-0.52%"
"04/15/2022","0.9553","0.9327","0.9588","0.9300","69.47M","2.42%"
"04/14/2022","0.9327","0.9737","0.9849","0.9236","127.73M","-4.21%"
"04/13/2022","0.9737","0.9538","0.9797","0.9351","130.78M","2.09%"
"04/12/2022","0.9538","0.9198","0.9809","0.9176","188.83M","3.69%"
"04/11/2022","0.9198","1.0263","1.0317","0.9178","255.95M","-10.35%"
"04/10/2022","1.0260","1.0451","1.0694","1.0246","84.39M","-1.83%"
"04/09/2022","1.0451","1.0249","1.0461","1.0214","83.62M","1.98%"
"04/08/2022","1.0249","1.0896","1.0988","1.0191","132.21M","-5.99%"
"04/07/2022","1.0902","1.0522","1.1004","1.0407","171.86M","3.62%"
"04/06/2022","1.0521","1.1707","1.1727","1.0486","294.66M","-10.14%"
"04/05/2022","1.1709","1.2127","1.2180","1.1653","178.02M","-3.45%"
"04/04/2022","1.2127","1.1857","1.2434","1.1620","385.20M","2.28%"
"04/03/2022","1.1857","1.1552","1.1989","1.1440","124.44M","2.65%"
"04/02/2022","1.1551","1.1656","1.1951","1.1484","171.38M","-0.90%"
"04/01/2022","1.1656","1.1415","1.1741","1.1059","290.95M","2.11%"
"03/31/2022","1.1415","1.1893","1.2280","1.1342","270.90M","-4.02%"
"03/30/2022","1.1893","1.1900","1.2176","1.1637","218.50M","-0.06%"
"03/29/2022","1.1901","1.1670","1.2412","1.1667","279.49M","1.97%"
"03/28/2022","1.1670","1.1842","1.2438","1.1613","373.99M","-1.45%"
"03/27/2022","1.1842","1.1528","1.1859","1.1052","195.68M","2.71%"
"03/26/2022","1.1529","1.0960","1.1588","1.0793","224.23M","5.12%"
"03/25/2022","1.0967","1.1310","1.1651","1.0739","410.60M","-3.03%"
"03/24/2022","1.1310","1.1065","1.1882","1.0809","558.17M","2.22%"
"03/23/2022","1.1065","0.9749","1.1091","0.9572","523.61M","13.50%"
"03/22/2022","0.9749","0.9180","0.9879","0.9073","262.67M","6.19%"
"03/21/2022","0.9180","0.8787","0.9298","0.8631","181.64M","4.48%"
"03/20/2022","0.8787","0.9031","0.9156","0.8643","148.91M","-2.71%"
"03/19/2022","0.9031","0.8519","0.9148","0.8512","173.26M","6.01%"
"03/18/2022","0.8520","0.8358","0.8596","0.8214","114.72M","1.93%"
"03/17/2022","0.8358","0.8387","0.8570","0.8288","145.00M","-0.34%"
"03/16/2022","0.8387","0.7990","0.8397","0.7942","204.05M","4.97%"
"03/15/2022","0.7990","0.8031","0.8163","0.7835","128.30M","-0.51%"
"03/14/2022","0.8031","0.7878","0.8129","0.7786","144.85M","1.94%"
"03/13/2022","0.7878","0.7898","0.8201","0.7814","115.35M","-0.25%"
"03/12/2022","0.7898","0.7889","0.8017","0.7870","72.94M","0.11%"
"03/11/2022","0.7889","0.8067","0.8189","0.7830","136.69M","-2.20%"
"03/10/2022","0.8067","0.8483","0.8533","0.7876","157.91M","-4.91%"
"03/09/2022","0.8483","0.8017","0.8629","0.7999","158.54M","5.78%"
"03/08/2022","0.8019","0.7940","0.8202","0.7881","164.92M","1.01%"
"03/07/2022","0.7940","0.8223","0.8459","0.7782","177.19M","-3.43%"
"03/06/2022","0.8222","0.8642","0.8709","0.8200","109.77M","-4.86%"
"03/05/2022","0.8642","0.8448","0.8818","0.8204","121.47M","2.29%"
"03/04/2022","0.8448","0.9021","0.9030","0.8275","201.20M","-6.36%"
"03/03/2022","0.9022","0.9381","0.9456","0.8847","177.11M","-3.83%"
"03/02/2022","0.9381","0.9635","0.9757","0.9270","235.08M","-2.64%"
"03/01/2022","0.9635","0.9630","1.0076","0.9415","353.23M","-0.02%"
"02/28/2022","0.9637","0.8568","0.9690","0.8422","356.20M","12.49%"
"02/27/2022","0.8567","0.8859","0.9139","0.8338","259.21M","-3.30%"
"02/26/2022","0.8859","0.8983","0.9298","0.8824","212.20M","-1.37%"
"02/25/2022","0.8982","0.8530","0.9077","0.8250","333.92M","5.30%"
"02/24/2022","0.8530","0.8642","0.8950","0.7478","766.01M","-1.28%"
"02/23/2022","0.8641","0.8879","0.9569","0.8641","339.67M","-2.67%"
"02/22/2022","0.8878","0.8579","0.8957","0.8148","372.58M","3.67%"
"02/21/2022","0.8563","0.9282","0.9906","0.8522","379.68M","-7.74%"
"02/20/2022","0.9282","0.9961","0.9978","0.9191","215.35M","-6.82%"
"02/19/2022","0.9961","0.9952","1.0189","0.9742","134.17M","0.09%"
"02/18/2022","0.9952","1.0206","1.0420","0.9850","189.39M","-2.51%"
"02/17/2022","1.0209","1.0823","1.0930","1.0098","167.24M","-5.65%"
"02/16/2022","1.0820","1.1063","1.1110","1.0669","154.74M","-2.20%"
"02/15/2022","1.1063","1.0497","1.1146","1.0492","216.58M","5.39%"
"02/14/2022","1.0497","1.0421","1.0541","1.0189","217.55M","0.68%"
"02/13/2022","1.0427","1.0580","1.0747","1.0329","168.37M","-1.45%"
"02/12/2022","1.0580","1.0799","1.0918","1.0300","228.46M","-2.03%"
"02/11/2022","1.0799","1.1511","1.1629","1.0680","210.48M","-6.19%"
"02/10/2022","1.1511","1.1940","1.2216","1.1450","278.45M","-3.54%"
"02/09/2022","1.1933","1.1750","1.2134","1.1523","207.75M","1.56%"
"02/08/2022","1.1750","1.1987","1.2613","1.1331","410.99M","-1.98%"
"02/07/2022","1.1987","1.1422","1.2081","1.1259","388.21M","4.90%"
"02/06/2022","1.1428","1.1249","1.1490","1.1008","162.27M","1.59%"
"02/05/2022","1.1249","1.1381","1.1750","1.0977","241.31M","-1.16%"
"02/04/2022","1.1381","1.0593","1.1381","1.0459","199.10M","7.46%"
"02/03/2022","1.0591","1.0267","1.0596","1.0171","159.45M","3.12%"
"02/02/2022","1.0271","1.0953","1.1012","1.0225","203.38M","-6.22%"
"02/01/2022","1.0952","1.0519","1.0952","1.0352","199.78M","4.12%"
"01/31/2022","1.0519","1.0365","1.0589","1.0088","156.00M","1.49%"
"01/30/2022","1.0365","1.0595","1.0764","1.0247","124.08M","-2.18%"
"01/29/2022","1.0596","1.0488","1.0828","1.0392","155.35M","1.03%"
"01/28/2022","1.0488","1.0423","1.0583","1.0109","222.94M","0.63%"
"01/27/2022","1.0423","1.0759","1.0795","1.0051","293.50M","-3.12%"
"01/26/2022","1.0759","1.0419","1.1549","1.0225","491.58M","3.26%"
"01/25/2022","1.0419","1.0662","1.0719","0.9936","340.53M","-2.25%"
"01/24/2022","1.0659","1.1247","1.1247","0.9522","656.89M","-5.18%"
"01/23/2022","1.1241","1.0708","1.1689","1.0518","424.31M","4.98%"
"01/22/2022","1.0708","1.1201","1.1547","0.9235","817.44M","-4.41%"
"01/21/2022","1.1202","1.2586","1.2802","1.1018","583.85M","-11.24%"
"01/20/2022","1.2621","1.3367","1.4251","1.2518","409.96M","-5.59%"
"01/19/2022","1.3368","1.4582","1.5323","1.3270","502.95M","-8.33%"
"01/18/2022","1.4582","1.6016","1.6349","1.4139","651.50M","-8.95%"
"01/17/2022","1.6015","1.4109","1.6034","1.3878","772.27M","13.51%"
"01/16/2022","1.4109","1.2921","1.4211","1.2870","355.88M","9.19%"
"01/15/2022","1.2922","1.2927","1.3177","1.2519","127.21M","-0.04%"
"01/14/2022","1.2927","1.2318","1.3088","1.2226","228.54M","5.07%"
"01/13/2022","1.2304","1.3075","1.3527","1.2287","272.21M","-5.77%"
"01/12/2022","1.3057","1.1862","1.3068","1.1862","219.06M","10.07%"
"01/11/2022","1.1862","1.1238","1.1949","1.1220","177.14M","5.53%"
"01/10/2022","1.1240","1.1693","1.1802","1.0727","273.56M","-3.87%"
"01/09/2022","1.1692","1.1812","1.2050","1.1480","166.87M","-1.01%"
"01/08/2022","1.1812","1.2093","1.2530","1.1293","249.83M","-2.15%"
"01/07/2022","1.2071","1.2808","1.2834","1.1910","307.47M","-5.76%"
"01/06/2022","1.2808","1.2292","1.2965","1.1878","254.04M","4.20%"
"01/05/2022","1.2292","1.3099","1.3520","1.1939","222.29M","-6.16%"
"01/04/2022","1.3099","1.3191","1.3509","1.2960","137.65M","-0.69%"
"01/03/2022","1.3191","1.3779","1.3779","1.3104","125.09M","-4.27%"
"01/02/2022","1.3780","1.3789","1.3900","1.3430","115.33M","-0.07%"
"01/01/2022","1.3789","1.3088","1.3789","1.3067","104.96M","5.34%"
"12/31/2021","1.3090","1.3580","1.3819","1.2819","184.18M","-3.67%"
"12/30/2021","1.3589","1.3307","1.3778","1.2992","195.11M","2.14%"
"12/29/2021","1.3304","1.3998","1.4368","1.3247","229.60M","-4.85%"
"12/28/2021","1.3982","1.5142","1.5381","1.3792","347.26M","-7.65%"
"12/27/2021","1.5139","1.4543","1.5912","1.4510","265.20M","4.10%"
"12/26/2021","1.4544","1.4529","1.4669","1.4089","160.28M","0.10%"
"12/25/2021","1.4529","1.3913","1.4598","1.3833","138.23M","4.43%"
"12/24/2021","1.3913","1.4733","1.4899","1.3829","193.99M","-5.55%"
"12/23/2021","1.4731","1.3271","1.4898","1.3089","327.18M","11.00%"
"12/22/2021","1.3271","1.2806","1.3667","1.2762","246.15M","3.64%"
"12/21/2021","1.2805","1.2366","1.2889","1.2274","198.29M","3.59%"
"12/20/2021","1.2361","1.2444","1.2600","1.2020","238.60M","-0.68%"
"12/19/2021","1.2445","1.2423","1.3100","1.2404","206.66M","0.18%"
"12/18/2021","1.2423","1.2183","1.2666","1.2010","196.30M","1.97%"
"12/17/2021","1.2183","1.2399","1.2579","1.1848","259.72M","-1.74%"
"12/16/2021","1.2399","1.3109","1.3295","1.2383","224.05M","-5.46%"
"12/15/2021","1.3116","1.2665","1.3298","1.2050","280.96M","3.56%"
"12/14/2021","1.2665","1.2231","1.2821","1.2007","306.88M","3.54%"
"12/13/2021","1.2231","1.3461","1.3561","1.2007","277.80M","-9.14%"
"12/12/2021","1.3462","1.3515","1.4136","1.3209","262.46M","-0.37%"
"12/11/2021","1.3512","1.2108","1.3610","1.1922","314.40M","11.72%"
"12/10/2021","1.2094","1.2893","1.3322","1.2077","348.26M","-6.21%"
"12/09/2021","1.2895","1.3944","1.4080","1.2887","316.74M","-7.51%"
"12/08/2021","1.3943","1.3783","1.4231","1.3399","328.75M","1.16%"
"12/07/2021","1.3783","1.4212","1.4779","1.3656","419.79M","-3.05%"
"12/06/2021","1.4217","1.3775","1.4379","1.2556","515.14M","3.21%"
"12/05/2021","1.3775","1.4228","1.4342","1.2865","583.69M","-3.21%"
"12/04/2021","1.4232","1.5553","1.5570","1.1972","867.37M","-8.49%"
"12/03/2021","1.5553","1.7199","1.7281","1.5216","466.59M","-9.58%"
"12/02/2021","1.7200","1.5477","1.7565","1.5186","586.89M","11.18%"
"12/01/2021","1.5471","1.5532","1.6217","1.5331","259.95M","-0.40%"
"11/30/2021","1.5533","1.6010","1.6276","1.5461","300.28M","-3.01%"
"11/29/2021","1.6015","1.5941","1.6348","1.5582","290.68M","0.48%"
"11/28/2021","1.5938","1.5435","1.5987","1.4230","358.15M","3.27%"
"11/27/2021","1.5434","1.5328","1.5845","1.5317","249.90M","0.88%"
"11/26/2021","1.5299","1.6749","1.6844","1.4980","542.99M","-8.66%"
"11/25/2021","1.6749","1.6652","1.7475","1.6199","402.90M","0.51%"
"11/24/2021","1.6664","1.7508","1.7520","1.5876","485.56M","-4.82%"
"11/23/2021","1.7508","1.7762","1.8154","1.7448","242.49M","-1.45%"
"11/22/2021","1.7765","1.8379","1.8379","1.7580","220.71M","-3.39%"
"11/21/2021","1.8389","1.9206","1.9239","1.8337","159.81M","-4.25%"
"11/20/2021","1.9205","1.8631","1.9550","1.8605","209.57M","3.04%"
"11/19/2021","1.8637","1.7886","1.8922","1.7551","252.66M","4.20%"
"11/18/2021","1.7886","1.8763","1.9061","1.7038","352.09M","-4.71%"
"11/17/2021","1.8769","1.8757","1.8912","1.8010","394.50M","0.07%"
"11/16/2021","1.8757","2.0180","2.0180","1.7702","453.59M","-7.05%"
"11/15/2021","2.0178","2.0398","2.0928","2.0134","152.83M","-1.08%"
"11/14/2021","2.0398","2.0505","2.0693","2.0103","111.32M","-0.52%"
"11/13/2021","2.0505","2.0452","2.0792","2.0215","190.95M","0.26%"
"11/12/2021","2.0452","2.0800","2.0984","1.9919","300.50M","-1.67%"
"11/11/2021","2.0800","2.1004","2.1521","2.0620","406.24M","-0.97%"
"11/10/2021","2.1004","2.2675","2.3263","1.9428","845.19M","-7.36%"
"11/09/2021","2.2673","2.1256","2.3746","2.1058","849.35M","6.66%"
"11/08/2021","2.1256","2.0197","2.1382","2.0094","287.42M","5.31%"
"11/07/2021","2.0185","2.0048","2.0340","1.9750","155.52M","0.70%"
"11/06/2021","2.0045","1.9814","2.0374","1.9437","175.90M","1.16%"
"11/05/2021","1.9815","1.9826","2.0168","1.9610","202.76M","-0.11%"
"11/04/2021","1.9836","2.0622","2.1026","1.9488","369.44M","-3.81%"
"11/03/2021","2.0622","1.9695","2.1429","1.9502","505.06M","4.71%"
"11/02/2021","1.9694","1.9488","1.9949","1.9348","211.94M","1.06%"
"11/01/2021","1.9488","1.9656","2.0178","1.9159","270.39M","-0.82%"
"10/31/2021","1.9649","1.9547","2.0250","1.9182","244.03M","0.52%"
"10/30/2021","1.9547","2.0133","2.0179","1.9271","222.19M","-2.85%"
"10/29/2021","2.0121","1.9862","2.0461","1.9810","287.00M","1.33%"
"10/28/2021","1.9856","1.9107","2.0578","1.9079","546.72M","3.92%"
"10/27/2021","1.9107","2.1369","2.1550","1.8102","643.95M","-10.59%"
"10/26/2021","2.1369","2.1448","2.2006","2.1244","240.93M","-0.36%"
"10/25/2021","2.1448","2.1192","2.1767","2.1145","164.12M","1.20%"
"10/24/2021","2.1192","2.1655","2.1679","2.0930","158.55M","-2.10%"
"10/23/2021","2.1646","2.1551","2.1744","2.1337","158.87M","0.45%"
"10/22/2021","2.1549","2.1368","2.2094","2.1304","277.28M","0.85%"
"10/21/2021","2.1368","2.1884","2.2969","2.1341","445.86M","-2.34%"
"10/20/2021","2.1880","2.1099","2.2063","2.0919","224.73M","3.66%"
"10/19/2021","2.1106","2.1288","2.1571","2.0928","179.35M","-0.85%"
"10/18/2021","2.1288","2.1573","2.1739","2.1074","178.76M","-1.31%"
"10/17/2021","2.1571","2.1765","2.1883","2.0952","191.46M","-0.89%"
"10/16/2021","2.1765","2.2172","2.2492","2.1704","264.83M","-1.79%"
"10/15/2021","2.2162","2.1725","2.2419","2.1392","348.05M","2.01%"
"10/14/2021","2.1725","2.1877","2.2227","2.1573","203.22M","-0.70%"
"10/13/2021","2.1877","2.1171","2.1983","2.0820","248.18M","3.34%"
"10/12/2021","2.1169","2.1714","2.1714","2.0729","290.96M","-2.51%"
"10/11/2021","2.1715","2.1892","2.2490","2.1185","242.66M","-0.82%"
"10/10/2021","2.1895","2.2679","2.2767","2.1658","189.65M","-3.36%"
"10/09/2021","2.2656","2.2363","2.2998","2.2208","147.26M","1.38%"
"10/08/2021","2.2348","2.2765","2.3109","2.2198","178.97M","-1.82%"
"10/07/2021","2.2762","2.2101","2.3712","2.1521","324.64M","3.00%"
"10/06/2021","2.2099","2.2330","2.2500","2.1125","235.79M","-1.04%"
"10/05/2021","2.2330","2.1902","2.2569","2.1799","168.24M","1.96%"
"10/04/2021","2.1900","2.2511","2.2521","2.1512","192.08M","-2.71%"
"10/03/2021","2.2511","2.2487","2.3081","2.2220","193.75M","0.10%"
"10/02/2021","2.2488","2.2554","2.3207","2.1938","274.02M","-0.37%"
"10/01/2021","2.2572","2.1162","2.2735","2.0929","328.38M","6.66%"
"09/30/2021","2.1164","2.0655","2.1349","2.0515","250.07M","2.45%"
"09/29/2021","2.0658","2.0370","2.1424","2.0220","272.69M","1.43%"
"09/28/2021","2.0367","2.1312","2.1716","2.0300","289.31M","-4.41%"
"09/27/2021","2.1307","2.2090","2.2726","2.1293","288.51M","-3.52%"
"09/26/2021","2.2084","2.2985","2.2999","2.1490","452.94M","-3.92%"
"09/25/2021","2.2985","2.2780","2.4553","2.2395","649.94M","0.90%"
"09/24/2021","2.2780","2.3277","2.3436","2.0700","656.06M","-2.13%"
"09/23/2021","2.3277","2.2577","2.3442","2.1808","355.13M","3.03%"
"09/22/2021","2.2591","1.9842","2.2659","1.9691","564.97M","13.92%"
"09/21/2021","1.9830","2.0684","2.2239","1.9132","795.40M","-4.13%"
"09/20/2021","2.0684","2.2827","2.2884","1.9827","","-9.39%"
"09/19/2021","2.2827","2.3719","2.3959","2.2612","222.62M","-3.76%"
"09/18/2021","2.3719","2.3476","2.4374","2.3126","193.89M","1.04%"
"09/17/2021","2.3476","2.4171","2.4396","2.3227","235.04M","-2.90%"
"09/16/2021","2.4176","2.5026","2.5119","2.3821","358.13M","-3.39%"
"09/15/2021","2.5025","2.3950","2.5811","2.3643","444.87M","4.56%"
"09/14/2021","2.3934","2.4029","2.4362","2.3240","416.79M","-0.42%"
"09/13/2021","2.4036","2.5829","2.5922","2.3112","683.87M","-6.96%"
"09/12/2021","2.5833","2.6352","2.7866","2.5061","837.41M","-1.98%"
"09/11/2021","2.6354","2.3834","2.7945","2.3699","9.74M","10.62%"
"09/10/2021","2.3825","2.5164","2.5848","2.2786","80.92M","-5.31%"
"09/09/2021","2.5161","2.4699","2.6202","2.3969","573.39M","1.87%"
"09/08/2021","2.4699","2.5047","2.5614","2.2011","785.86M","-1.39%"
"09/07/2021","2.5047","2.8323","2.8747","2.0316","1.24B","-11.57%"
"09/06/2021","2.8323","2.9106","2.9257","2.7968","324.01M","-2.71%"
"09/05/2021","2.9112","2.8302","2.9552","2.8240","283.80M","2.86%"
"09/04/2021","2.8302","2.9653","2.9653","2.8070","128.51M","-4.55%"
"09/03/2021","2.9652","2.9610","3.0291","2.9030","359.20M","0.14%"
"09/02/2021","2.9610","2.8695","3.0989","2.8368","555.92M","3.17%"
"09/01/2021","2.8700","2.7693","2.9012","2.7226","331.41M","3.63%"
"08/31/2021","2.7693","2.7340","2.8789","2.7068","392.37M","1.25%"
"08/30/2021","2.7353","2.8527","2.8833","2.7226","390.90M","-4.12%"
"08/29/2021","2.8527","2.8464","2.9287","2.7251","396.34M","0.21%"
"08/28/2021","2.8467","2.9460","2.9492","2.7760","400.80M","-3.37%"
"08/27/2021","2.9459","2.5295","2.9459","2.4992","638.38M","16.22%"
"08/26/2021","2.5347","2.7402","2.7846","2.4701","","-7.50%"
"08/25/2021","2.7402","2.7243","2.7958","2.6124","603.58M","0.58%"
"08/24/2021","2.7242","2.9165","2.9463","2.5985","844.24M","-6.55%"
"08/23/2021","2.9153","2.7058","2.9701","2.6898","841.88M","7.70%"
"08/22/2021","2.7068","2.4360","2.7184","2.4337","621.80M","11.12%"
"08/21/2021","2.4360","2.4553","2.5288","2.3870","349.36M","-0.78%"
"08/20/2021","2.4553","2.4390","2.5794","2.3734","810.94M","0.67%"
"08/19/2021","2.4390","2.1049","2.4522","2.0464","867.20M","15.61%"
"08/18/2021","2.1097","1.9253","2.1611","1.8787","590.03M","9.57%"
"08/17/2021","1.9255","2.0729","2.1401","1.9131","437.15M","-7.11%"
